Ereignis-Nr,xcoord,ycoord,label,alti,slope,aspect,bulk_density,sand,usda_classes,silt,clay,coarse_fragments,avail_water_capacity,land_cover,tree_cover_density,obs_period_max,saturated_water_content,alpha_mrc,n_mrc
nonls_event_178,7.874951362609863,46.70906448364258,0,1381.6,36.5011,157.10457,0.9872738,46.51577,9.0,30.26471,23.219524,38.347095,0.13325854,29.0,76.0,70.32992,5569.0,141.0,12542.0
nonls_event_179,8.507354736328125,46.861568450927734,0,1768.6,32.207382,21.348719,1.3012406,38.887672,9.0,38.34736,22.764967,47.20582,0.09532832,31.0,0.0,101.53757,5668.0,208.0,13255.0
nonls_event_180,7.327023983001709,47.2774658203125,0,714.1,18.98794,134.47694,0.9967703,24.833694,6.0,45.752346,29.41396,27.279882,0.12253328,25.0,72.0,95.79576,5534.0,122.0,12269.0
nonls_event_181,8.075958251953125,46.17283248901367,0,1488.4,51.362076,205.70676,1.131897,29.833153,6.0,44.328278,25.83857,26.556301,0.12443418,24.0,0.0,78.73487,5728.0,192.0,13361.0
nonls_event_182,8.967801094055176,46.91330337524414,0,1321.1,41.898304,143.42114,1.0473975,40.66928,6.0,39.207478,20.123241,25.888218,0.098844655,23.0,99.0,86.74285,5816.0,154.0,12796.0
nonls_event_183,7.922698974609375,47.03701400756836,0,861.8,35.518036,339.8432,1.0177224,27.806,8.0,45.671608,26.522394,11.14595,0.11256142,18.0,74.0,79.015656,5687.0,130.0,12543.0
nonls_event_184,8.61086368560791,46.137290954589844,0,1220.3,32.094666,5.504296,1.045796,33.47693,6.0,40.141594,26.38148,29.249868,0.122686595,25.0,67.0,207.31686,5762.0,175.0,12971.0
nonls_event_185,7.251896858215332,46.55746078491211,0,1926.3,52.630722,141.42468,1.0794232,33.58017,6.0,40.7903,25.62953,32.469154,0.10767123,32.0,0.0,91.47038,5781.0,165.0,12795.0
nonls_event_186,8.21285629272461,46.92814636230469,0,1083.3,42.850536,355.97665,1.0688095,45.328262,9.0,34.098785,20.57295,27.270678,0.116633885,24.0,70.0,91.436264,5793.0,138.0,12688.0
nonls_event_187,9.230913162231445,46.86764144897461,0,2313.0,24.707949,81.25653,1.0843846,35.4505,8.0,46.640137,17.909365,30.704563,0.09955628,26.0,0.0,111.49303,5708.0,173.0,13185.0
nonls_event_188,8.926063537597656,46.7187385559082,0,988.9,30.870977,358.82312,1.0263493,34.6942,9.0,43.652847,21.652952,21.13236,0.11186144,25.0,100.0,101.229416,5582.0,149.0,12880.0
nonls_event_189,7.105982780456543,46.14809036254883,0,870.5,26.365755,172.09988,1.218838,48.831947,6.0,31.924889,19.243162,31.173275,0.104912415,25.0,81.0,63.96476,5156.0,140.0,12614.0
nonls_event_190,8.728730201721191,46.787567138671875,0,2032.2,25.7009,163.56837,1.1247656,38.44668,6.0,41.960434,19.59289,39.24438,0.10667463,26.0,0.0,98.27582,5752.0,171.0,13086.0
nonls_event_191,9.685683250427246,46.721885681152344,0,2292.9,18.266302,148.95094,1.1708177,47.13517,9.0,39.355614,13.509216,32.5256,0.09020357,26.0,0.0,89.44562,5635.0,153.0,12911.0
nonls_event_192,7.321681499481201,46.353675842285156,0,2526.6,33.523697,99.65593,1.3006339,35.28569,6.0,46.86602,17.848288,36.55898,0.12122037,31.0,0.0,77.980736,5595.0,184.0,13006.0
nonls_event_193,9.508716583251953,47.036563873291016,0,1028.9,50.87255,205.86667,0.94008243,36.306625,9.0,35.861908,27.831469,19.347345,0.11127445,25.0,83.0,91.47407,5301.0,122.0,12342.0
nonls_event_194,9.747454643249512,46.60154724121094,0,2074.0,41.130665,99.01185,1.1910326,45.482506,6.0,38.83285,15.684644,31.82153,0.1020634,27.0,66.0,83.36036,5541.0,173.0,13066.0
nonls_event_195,7.684295177459717,45.99446105957031,0,2531.5,26.663698,30.064098,1.3348478,36.957024,9.0,45.728485,17.31449,30.758303,0.10193291,26.0,0.0,64.51427,5560.0,188.0,13228.0
nonls_event_196,8.00083065032959,46.26190185546875,0,2307.3,42.865242,354.83923,1.0565974,40.484955,9.0,43.609898,15.905148,31.05741,0.10137505,31.0,0.0,85.6129,5622.0,196.0,12978.0
nonls_event_197,9.009204864501953,46.5457649230957,0,2312.7,30.669098,275.02896,1.1504688,32.546463,9.0,48.523003,18.930532,32.3209,0.1278623,32.0,0.0,127.07052,5653.0,206.0,13260.0
nonls_event_198,8.889334678649902,46.13121795654297,0,702.2,37.68935,119.7921,1.0686419,39.560776,9.0,42.14518,18.294046,27.599104,0.11562512,23.0,62.0,186.13632,5535.0,161.0,12711.0
nonls_event_199,6.924008369445801,46.27427291870117,0,501.9,27.07692,109.019806,1.0556077,45.038155,9.0,36.26207,18.699774,23.335482,0.10165415,25.0,90.0,84.20899,5326.0,132.0,12445.0
nonls_event_200,7.0128254890441895,47.1060676574707,0,1153.6,38.724064,289.96472,1.0049751,35.100258,6.0,40.329002,24.57074,32.00881,0.12590016,24.0,76.0,101.76738,5775.0,147.0,12644.0
nonls_event_201,7.484957695007324,47.32379913330078,0,790.0,29.987001,316.78915,1.0810713,21.269302,8.0,48.998184,29.732512,17.920977,0.13187827,25.0,86.0,82.02427,5641.0,110.0,12310.0
nonls_event_202,10.04796314239502,46.34939956665039,0,1585.8,22.552479,92.59854,1.1300834,51.01232,9.0,40.22103,8.766649,36.10734,0.092845134,24.0,90.0,117.27025,5553.0,203.0,13194.0
nonls_event_203,9.738773345947266,46.51472473144531,0,2714.3,22.724258,107.30896,1.2947037,31.549637,9.0,48.916553,19.53381,22.780336,0.11014138,31.0,0.0,96.701866,5403.0,174.0,13174.0
nonls_event_204,8.416200637817383,46.70591735839844,0,2523.9,48.130836,352.5671,1.3004584,40.9226,8.0,42.666237,16.411165,33.07413,0.10670604,31.0,0.0,108.0896,5703.0,221.0,13391.0
nonls_event_205,9.824251174926758,46.777217864990234,0,1895.5,25.758244,308.59537,1.0787185,43.48545,9.0,40.36557,16.148981,28.325687,0.10348503,24.0,82.0,86.063385,5566.0,179.0,13241.0
nonls_event_206,9.678003311157227,46.42385482788086,0,2790.7,25.17051,62.58185,1.1445663,34.113487,9.0,43.34128,22.54523,32.281208,0.09915143,31.0,0.0,105.0495,5667.0,210.0,13360.0
nonls_event_207,7.2625813484191895,46.436676025390625,0,1422.5,39.5513,37.79812,0.9903189,43.44316,6.0,31.46579,25.091053,26.848392,0.122729756,24.0,90.0,88.93843,5659.0,167.0,12908.0
nonls_event_208,9.800877571105957,46.615718841552734,0,2417.7,39.317062,216.08972,1.2130085,45.066833,8.0,40.703377,14.229788,25.555933,0.103359744,26.0,0.0,80.48753,5462.0,151.0,12825.0
nonls_event_209,7.800491809844971,46.535194396972656,0,2250.4,30.243387,359.35562,1.3389325,41.39666,9.0,42.083992,16.519346,32.316696,0.09755176,32.0,0.0,74.959885,5555.0,168.0,12894.0
nonls_event_210,10.03260326385498,46.486385345458984,0,2639.6,26.961031,314.12842,1.1840625,32.491447,9.0,53.52525,13.983302,31.751339,0.10675657,32.0,0.0,93.935585,5481.0,180.0,13171.0
nonls_event_211,9.151111602783203,46.42160415649414,0,2278.2,23.570045,311.00555,1.2062134,40.19375,9.0,39.43351,20.372744,28.73894,0.10642424,31.0,0.0,185.1686,5529.0,196.0,13167.0
nonls_event_212,7.996490478515625,46.093204498291016,0,2605.3,24.723448,13.924216,1.2884535,34.928345,9.0,50.14776,14.923897,27.954107,0.0943142,31.0,0.0,65.11702,5510.0,219.0,13424.0
nonls_event_213,7.977792263031006,46.2313117980957,0,2444.8,25.609604,214.62872,1.121363,43.68553,9.0,40.818947,15.495522,30.428503,0.08646721,32.0,0.0,77.04139,5548.0,188.0,13177.0
nonls_event_214,7.134030342102051,45.8925666809082,0,2404.7,42.87875,251.6274,1.162407,24.631477,6.0,58.04532,17.323202,38.146576,0.11869659,26.0,0.0,59.555115,5559.0,167.0,12954.0
nonls_event_215,7.5958123207092285,46.21444320678711,0,1416.2,34.068283,321.15335,0.97621274,38.6294,9.0,36.309914,25.060688,18.727383,0.123060994,24.0,60.0,60.13505,5458.0,165.0,12954.0
nonls_event_216,9.09334659576416,46.86921691894531,0,2764.7,34.195553,229.26456,1.3147805,40.923912,9.0,41.781578,17.294508,41.25429,0.10277979,31.0,0.0,110.95087,5774.0,221.0,13504.0
nonls_event_217,7.890310764312744,46.87056350708008,0,920.4,28.421427,0.6030155,0.9534352,36.81039,9.0,36.108654,27.080956,21.390545,0.12348244,20.0,71.0,98.37233,5518.0,134.0,12567.0
nonls_event_218,9.154450416564941,46.602447509765625,0,1621.7,31.906767,140.48738,0.9991155,38.043663,9.0,38.240395,23.71594,30.354166,0.105365895,18.0,83.0,92.274765,5744.0,185.0,13241.0
nonls_event_219,6.976430416107178,46.16923141479492,0,1326.5,24.35394,102.6945,1.31234,44.504166,6.0,36.29939,19.196445,31.282675,0.1109952,27.0,68.0,69.85394,5703.0,190.0,13338.0
nonls_event_220,8.534067153930664,46.563758850097656,0,2268.1,41.171906,159.30367,1.2479174,25.245743,8.0,55.301357,19.4529,26.934788,0.10625322,26.0,0.0,110.20502,5684.0,201.0,13476.0
nonls_event_221,7.825868129730225,47.05455780029297,0,967.0,31.170712,183.25311,0.95990264,32.278717,9.0,38.09278,29.6285,11.850438,0.1285819,25.0,90.0,85.382904,5602.0,134.0,12667.0
nonls_event_222,7.604827404022217,47.28376388549805,0,956.9,28.40192,330.3735,1.1722581,23.01149,3.0,47.1659,29.822607,20.80313,0.11812994,25.0,71.0,92.98031,5809.0,132.0,12499.0
nonls_event_223,7.819858074188232,46.7230110168457,0,1669.2,26.574392,174.29877,1.0871927,57.23818,6.0,27.812134,14.949692,25.43563,0.087549485,29.0,68.0,77.04338,5704.0,175.0,13124.0
nonls_event_224,7.17009162902832,46.11817169189453,0,1620.3,24.006172,13.216885,1.0455124,36.726433,9.0,39.514477,23.75909,32.007378,0.101813436,24.0,74.0,61.749794,5642.0,163.0,12921.0
nonls_event_225,9.153115272521973,46.942317962646484,0,1498.7,35.02748,50.15666,1.0470436,40.121742,8.0,35.752007,24.126253,23.592255,0.112450555,27.0,0.0,127.21852,5845.0,173.0,13004.0
nonls_event_226,8.046575546264648,46.70614242553711,0,2188.2,44.41548,299.73053,1.2183037,48.736298,6.0,34.10791,17.155788,33.589115,0.09344835,26.0,0.0,66.26029,5660.0,175.0,13081.0
nonls_event_227,10.060650825500488,46.630340576171875,0,2755.1,40.722656,318.9535,1.2731597,44.25519,8.0,39.16296,16.581848,32.275864,0.098130085,31.0,0.0,78.46169,5291.0,177.0,13036.0
nonls_event_228,7.694980144500732,46.45106887817383,0,1880.3,44.32459,352.28415,1.3985903,41.619537,9.0,42.760098,15.620365,22.416597,0.119566575,32.0,0.0,77.60276,5628.0,192.0,13153.0
nonls_event_229,7.467595100402832,47.236976623535156,0,898.7,29.500017,167.36797,1.0609639,34.046654,6.0,31.585388,34.367958,26.443432,0.11229137,23.0,74.0,86.558754,5531.0,124.0,12378.0
nonls_event_230,9.091010093688965,46.502803802490234,0,2465.2,21.135042,260.57318,1.3187183,32.478653,9.0,51.346294,16.175053,35.62182,0.10572741,32.0,0.0,138.14764,5714.0,178.0,13144.0
nonls_event_231,8.471628189086914,47.353267669677734,0,554.0,29.60463,274.58945,1.2927862,39.994987,8.0,38.152367,21.852648,10.596182,0.10278415,12.0,72.0,94.507355,5110.0,104.0,12275.0
nonls_event_232,8.865294456481934,46.28776931762695,0,1907.4,36.35852,158.6979,1.0958918,50.9926,6.0,29.894928,19.112469,36.791527,0.095285155,27.0,0.0,198.97229,5725.0,184.0,13118.0
nonls_event_233,9.135417938232422,47.095497131347656,0,1113.3,22.20938,302.7439,1.0081995,42.1515,6.0,35.41382,22.434685,35.30258,0.13259968,24.0,74.0,92.938965,5778.0,159.0,12898.0
nonls_event_234,8.931739807128906,46.98460388183594,0,1917.9,20.387815,41.357395,1.1588192,45.797386,8.0,37.072403,17.130213,20.78142,0.104930505,26.0,0.0,110.0396,5624.0,178.0,12948.0
nonls_event_235,7.128354072570801,46.349178314208984,0,1218.7,17.486025,298.72052,0.9663591,43.660805,6.0,35.992622,20.346571,22.319284,0.1068348,24.0,81.0,81.784035,5601.0,176.0,13188.0
nonls_event_236,8.018194198608398,46.595924377441406,0,1933.7,39.465725,5.4247823,1.3461876,38.292404,6.0,39.36825,22.339344,27.646084,0.11208628,31.0,21.0,72.96097,5636.0,204.0,13437.0
nonls_event_237,8.359437942504883,46.620216369628906,0,2582.5,31.093634,295.44745,1.3357205,25.575981,9.0,52.576805,21.847212,34.807297,0.14072649,31.0,0.0,111.64773,5869.0,222.0,13312.0
nonls_event_238,8.608526229858398,46.20994567871094,0,953.7,37.891403,46.6722,1.0349725,50.82248,6.0,26.703339,22.474184,21.651962,0.11644621,25.0,89.0,206.70169,5515.0,169.0,12724.0
nonls_event_239,9.045933723449707,47.02082061767578,0,1893.7,47.734,87.97372,1.148156,40.871403,9.0,36.62519,22.503407,35.187664,0.105014645,31.0,0.0,119.48161,5771.0,164.0,12851.0
nonls_event_240,8.670965194702148,46.44814682006836,0,1456.2,25.279694,279.46774,1.0858731,38.538673,6.0,39.381905,22.07942,23.46718,0.1035596,24.0,79.0,185.63087,5799.0,199.0,13229.0
nonls_event_241,9.017218589782715,46.23648452758789,0,321.1,41.410103,46.512905,1.1942921,25.221436,9.0,49.973366,24.8052,22.33293,0.10426571,25.0,57.0,178.58595,5107.0,128.0,12443.0
nonls_event_242,9.469316482543945,46.55318832397461,0,2202.7,45.42402,224.65535,1.1923207,46.073215,8.0,37.571,16.355785,26.895126,0.10511808,26.0,0.0,92.8871,5617.0,157.0,13041.0
nonls_event_243,8.976482391357422,46.539466857910156,0,1762.9,33.88736,221.88615,1.1404955,40.410637,9.0,41.72441,17.86495,25.341091,0.099601984,26.0,0.0,154.28275,5818.0,210.0,13452.0
nonls_event_244,10.293044090270996,46.68747329711914,0,2642.3,28.907314,304.80225,1.2255397,37.965862,9.0,43.297806,18.736332,27.992395,0.10923349,31.0,0.0,74.09123,5480.0,189.0,12999.0
nonls_event_245,9.100025177001953,46.88901138305664,0,1568.9,23.21522,89.419304,1.2461334,40.81698,9.0,37.698082,21.484938,27.64993,0.09091451,26.0,0.0,105.80115,5594.0,185.0,13182.0
nonls_event_246,7.026515007019043,46.45894241333008,0,1479.3,13.646636,186.46065,0.9516795,29.399078,6.0,40.96544,29.635485,29.9828,0.121893026,18.0,89.0,84.853584,5746.0,153.0,12749.0
nonls_event_247,9.411218643188477,46.934669494628906,0,2617.1,29.433292,244.11276,1.194757,48.36337,9.0,34.7499,16.88673,36.041603,0.1005272,31.0,0.0,91.63143,5686.0,182.0,13243.0
nonls_event_248,7.730373382568359,46.746177673339844,0,1147.6,29.408005,110.69505,1.0039948,35.285805,9.0,38.660507,26.05369,18.958794,0.1175036,24.0,91.0,79.72625,5762.0,158.0,12955.0
nonls_event_249,7.942399024963379,46.84357452392578,0,1443.2,21.62313,224.18808,1.0045842,43.113403,6.0,34.903732,21.982866,19.247665,0.11237858,24.0,61.0,84.15669,5816.0,172.0,13198.0
nonls_event_250,9.824918746948242,46.902278900146484,0,972.0,22.686491,167.73872,1.051506,51.50312,9.0,24.538559,23.958323,28.152754,0.12843964,24.0,91.0,90.00429,5568.0,177.0,13097.0
nonls_event_251,7.9761223793029785,47.204586029052734,0,524.3,20.462782,327.47998,1.0833304,31.94751,8.0,46.19017,21.862322,8.169534,0.10393555,24.0,94.0,91.26653,5301.0,122.0,12494.0
nonls_event_252,8.610529899597168,46.84357452392578,0,1336.0,25.822323,40.7193,1.0872331,38.360317,9.0,42.846252,18.79343,27.387594,0.106461346,25.0,87.0,93.46317,5867.0,160.0,12941.0
nonls_event_253,10.170169830322266,46.74123001098633,0,2734.6,23.430895,314.31763,1.225343,37.44642,9.0,47.16999,15.383589,28.733725,0.09824697,32.0,0.0,70.034904,5330.0,174.0,13187.0
nonls_event_254,7.924034595489502,46.34939956665039,0,2342.9,37.724205,115.24317,1.2148795,40.71566,9.0,41.598557,17.685783,38.25755,0.09673349,32.0,0.0,66.72228,5652.0,168.0,12958.0
nonls_event_255,8.282307624816895,46.41485595703125,0,2670.2,34.155197,343.1179,1.2785645,24.880257,9.0,53.48458,21.635162,26.666063,0.09765433,31.0,0.0,96.51897,5665.0,223.0,13098.0
nonls_event_256,9.022226333618164,46.484134674072266,0,2226.4,39.80337,132.38683,1.2808268,42.42842,6.0,40.399704,17.171873,29.41846,0.102180466,32.0,0.0,167.57832,5782.0,195.0,13283.0
nonls_event_257,10.08368968963623,46.77136993408203,0,1836.0,42.980858,165.30014,1.2530311,44.79934,9.0,41.821762,13.3789,26.444677,0.09872567,24.0,50.0,71.07744,5606.0,179.0,13126.0
nonls_event_258,8.536404609680176,46.58962631225586,0,2369.1,36.397125,278.03696,1.1037146,26.8284,9.0,56.13437,17.037231,28.378487,0.09332765,31.0,0.0,109.17848,5590.0,210.0,13561.0
nonls_event_259,8.74709415435791,46.91352844238281,0,1720.0,43.873337,178.91214,1.1012505,40.298157,9.0,34.93595,24.76589,26.630009,0.105516136,26.0,0.0,102.93219,5748.0,169.0,12845.0
nonls_event_260,7.308993339538574,46.060142517089844,0,2490.7,28.536625,153.18634,1.2398314,42.880844,9.0,41.331448,15.787709,41.09899,0.12268489,26.0,0.0,51.614258,5562.0,191.0,13112.0
nonls_event_261,9.899377822875977,46.92094802856445,0,2072.0,27.260195,189.09694,1.1386621,47.25964,8.0,37.249752,15.490608,33.537292,0.09548607,26.0,0.0,91.805336,5541.0,177.0,13133.0
nonls_event_262,9.904386520385742,46.6728515625,0,2507.4,30.892815,139.44019,1.1775025,34.11702,8.0,51.560196,14.322786,34.886024,0.10765192,32.0,0.0,85.66037,5727.0,183.0,13270.0
nonls_event_263,7.88196325302124,46.65620803833008,0,1017.0,37.087955,249.40326,0.9262147,33.59635,9.0,37.491554,28.912092,19.591381,0.12625591,25.0,76.0,66.61665,5505.0,147.0,12782.0
nonls_event_264,8.354429244995117,46.81118392944336,0,1516.8,28.067268,356.95425,1.2675335,37.164444,9.0,43.515663,19.319895,29.993029,0.11115134,26.0,0.0,96.03985,5663.0,192.0,13313.0
nonls_event_265,9.661975860595703,46.31296157836914,0,2639.6,40.93749,328.6627,1.3299538,30.044312,9.0,48.185112,21.770576,23.254257,0.10777203,31.0,0.0,87.75738,5644.0,207.0,13379.0
nonls_event_266,7.017833709716797,46.53856658935547,0,1415.3,28.949503,101.00346,0.9815491,41.775322,2.0,33.69095,24.533726,32.706936,0.11645897,26.0,0.0,82.918655,5531.0,140.0,12563.0
nonls_event_267,9.527749061584473,46.55971145629883,0,2301.2,20.936787,194.4329,1.1208352,43.777855,8.0,43.127678,13.094465,30.476189,0.09691644,26.0,0.0,94.35976,5606.0,156.0,12793.0
nonls_event_268,8.69801139831543,46.23918533325195,0,620.4,34.92243,37.304314,1.2462379,39.100056,9.0,38.591545,22.3084,21.33843,0.11739245,25.0,90.0,194.4695,5217.0,140.0,12515.0
nonls_event_269,9.768489837646484,46.96525955200195,0,1823.8,33.08965,357.53778,1.0729717,47.772896,9.0,36.26925,15.957856,27.597078,0.09078312,27.0,58.0,87.943634,5498.0,163.0,13148.0
nonls_event_270,8.719714164733887,46.29879379272461,0,1482.2,42.928223,203.40509,1.0230491,35.58603,9.0,38.790245,25.623726,26.105574,0.10501741,29.0,0.0,203.99973,5702.0,191.0,13089.0
nonls_event_271,8.260603904724121,46.985504150390625,0,1320.8,27.518324,29.860579,1.0179651,42.244453,6.0,35.407074,22.34847,26.042624,0.10933348,26.0,0.0,91.16363,5855.0,147.0,12695.0
nonls_event_272,7.665596961975098,45.994686126708984,0,2531.2,27.876556,12.542252,1.3296902,32.12355,9.0,49.984695,17.891754,16.787859,0.10937395,31.0,0.0,63.439796,5443.0,181.0,12901.0
nonls_event_273,9.36413860321045,47.01564407348633,0,1137.0,28.637344,142.46602,1.0650322,42.055614,9.0,37.055485,20.8889,30.5279,0.10574691,23.0,0.0,83.000496,5619.0,146.0,12749.0
nonls_event_274,7.606830596923828,46.608970642089844,0,2133.5,50.414837,254.53246,1.3074577,45.220848,6.0,35.965622,18.813526,30.257017,0.10224367,26.0,0.0,80.448006,5760.0,165.0,12832.0
nonls_event_275,9.090676307678223,46.28529739379883,0,1539.2,37.948235,222.58667,1.1551003,55.78961,6.0,28.813927,15.396461,30.31364,0.0932505,24.0,62.0,164.34114,5719.0,203.0,13244.0
nonls_event_276,8.136059761047363,46.87191390991211,0,1404.3,25.508572,78.30538,1.019905,30.194885,9.0,37.088627,32.716488,28.878736,0.10525079,29.0,85.0,85.23198,5855.0,171.0,12738.0
nonls_event_277,8.942424774169922,47.37058639526367,0,1131.1,1.0300034,185.8818,1.0292864,40.97605,8.0,37.948494,21.075457,29.658245,0.10729591,25.0,81.0,113.82884,5773.0,145.0,12831.0
nonls_event_278,9.00820255279541,46.78599166870117,0,2531.6,33.225857,182.64,1.2490922,41.41395,9.0,41.156975,17.429073,34.345272,0.105195805,32.0,0.0,124.26697,5665.0,187.0,13114.0
nonls_event_279,9.486679077148438,46.98505401611328,0,779.3,22.284554,133.38646,0.992916,31.728004,9.0,42.168205,26.103792,19.369772,0.10580408,23.0,88.0,92.78522,5605.0,134.0,12546.0
nonls_event_280,8.269953727722168,46.80038833618164,0,1206.1,26.578663,109.59202,1.0777189,43.51705,6.0,34.557564,21.925383,21.47561,0.118058816,25.0,69.0,85.01251,5762.0,172.0,12892.0
nonls_event_281,7.8298749923706055,46.70389175415039,0,1066.7,39.894978,107.56852,1.0015883,48.310944,9.0,30.244858,21.444197,25.717304,0.11989102,25.0,80.0,73.84793,5726.0,147.0,12636.0
nonls_event_282,8.218198776245117,46.50887680053711,0,2846.0,26.198086,51.65457,1.2786672,19.494354,9.0,58.060776,22.444872,35.01424,0.14352427,31.0,0.0,103.58299,5558.0,200.0,13323.0
nonls_event_283,7.564759731292725,47.2833137512207,0,589.0,22.495827,317.12518,1.2061596,25.48079,9.0,42.79502,31.72419,23.170267,0.12487595,12.0,72.0,92.59135,5276.0,118.0,12504.0
nonls_event_284,7.025513648986816,46.44792175292969,0,1356.2,32.757824,287.66034,0.9186908,43.858147,6.0,29.49401,26.647842,24.154022,0.13831761,25.0,76.0,84.27878,5753.0,175.0,12912.0
nonls_event_285,6.811818599700928,46.477386474609375,0,657.9,35.38225,170.9264,1.2724897,23.14344,9.0,46.221954,30.634607,25.312862,0.12324367,15.0,91.0,98.17449,4995.0,113.0,12288.0
nonls_event_286,9.039588928222656,46.239410400390625,0,489.8,27.93361,249.38011,1.3319577,36.5141,9.0,42.64656,20.839342,16.756165,0.104093954,23.0,83.0,168.83145,5082.0,138.0,12410.0
nonls_event_287,9.00085735321045,46.995849609375,0,2621.2,23.475092,148.95522,1.4000804,35.66822,9.0,43.020004,21.311773,34.833286,0.11953067,31.0,0.0,115.126015,5748.0,157.0,12871.0
nonls_event_288,9.065967559814453,47.32807540893555,0,711.7,33.504253,132.49606,1.0190061,46.09737,9.0,34.629013,19.273613,17.627333,0.119442336,25.0,73.0,111.22733,5655.0,124.0,12513.0
nonls_event_289,8.158097267150879,47.00529861450195,0,803.9,25.794497,218.33374,0.9847043,44.656223,6.0,29.392387,25.951387,9.341369,0.116993025,24.0,88.0,87.47391,5613.0,126.0,12491.0
nonls_event_290,9.022226333618164,46.84334945678711,0,2140.7,41.044365,219.4284,1.4561143,45.735794,6.0,38.557953,15.706255,24.875784,0.10851538,32.0,0.0,104.344864,5721.0,193.0,13150.0
nonls_event_291,9.138422966003418,47.019920349121094,0,2190.0,24.205889,161.7262,1.2016842,43.53061,9.0,37.718895,18.750498,17.420353,0.08664317,32.0,0.0,103.663864,5633.0,173.0,13261.0
nonls_event_292,9.150110244750977,46.986629486083984,0,845.0,24.231304,199.16263,0.9914016,44.27443,9.0,31.650742,24.074831,17.272364,0.11245205,2.0,0.0,117.344955,5590.0,150.0,12726.0
nonls_event_293,9.463973999023438,46.82558059692383,0,739.0,52.59749,356.13657,1.0752988,54.25927,6.0,27.823692,17.917038,18.73489,0.10813133,24.0,69.0,103.48564,5452.0,119.0,12603.0
nonls_event_294,8.859618186950684,46.39753723144531,0,1151.7,26.45828,343.1919,1.1300496,38.163567,6.0,40.427864,21.408571,25.160038,0.097734705,24.0,93.0,179.96414,5805.0,190.0,13143.0
nonls_event_295,8.270621299743652,47.04218673706055,0,680.3,20.331583,136.36882,1.0428027,34.26828,9.0,38.95411,26.777609,22.493326,0.08750503,12.0,0.0,93.11386,5068.0,106.0,12211.0
nonls_event_296,6.635186195373535,46.9456901550293,0,1009.0,34.635483,192.3704,0.97783834,35.628082,6.0,38.54653,25.825384,20.440886,0.117908604,25.0,98.0,97.199684,5629.0,130.0,12437.0
nonls_event_297,7.8696088790893555,46.45106887817383,0,2434.6,40.53902,271.28647,1.2144016,36.552628,9.0,46.118225,17.329147,22.717873,0.10348951,26.0,0.0,62.652863,5545.0,188.0,13156.0
nonls_event_298,9.391518592834473,46.95288848876953,0,2629.3,27.864954,192.31667,1.2794607,39.052757,8.0,42.35717,18.59007,35.12182,0.11261802,31.0,0.0,89.429825,5661.0,167.0,12940.0
nonls_event_299,8.59583854675293,47.75206756591797,0,697.1,32.40677,355.53104,1.0644199,45.46526,9.0,34.810562,19.724178,25.401714,0.10398053,25.0,91.0,87.91347,5548.0,124.0,12359.0
nonls_event_300,8.91370964050293,46.75764846801758,0,2434.5,50.86036,83.88521,1.1139668,37.95409,9.0,40.978184,21.067726,21.883577,0.092591844,31.0,0.0,128.90758,5744.0,200.0,13311.0
nonls_event_301,9.51172161102295,46.48008728027344,0,2231.8,18.611834,185.86678,1.0871822,36.567787,8.0,48.121765,15.31045,31.345522,0.09773647,26.0,0.0,101.07753,5781.0,151.0,12931.0
nonls_event_302,10.235947608947754,46.719635009765625,0,2044.0,26.38815,22.596815,1.317704,46.31483,9.0,39.101036,14.584132,31.816837,0.1026823,27.0,47.0,71.67026,5289.0,185.0,13198.0
nonls_event_303,9.071977615356445,46.357723236083984,0,2132.9,28.157766,281.02728,1.2628183,44.805473,9.0,37.580887,17.61364,31.378458,0.10072533,31.0,0.0,165.33934,5437.0,191.0,13106.0
nonls_event_304,8.937082290649414,46.44252395629883,0,706.5,27.401154,88.07891,1.1665149,24.39415,8.0,50.840412,24.765438,19.889217,0.10331222,25.0,76.0,200.64548,5552.0,163.0,12840.0
nonls_event_305,7.263583183288574,46.36469650268555,0,1907.4,43.259357,13.027527,1.203534,31.708527,6.0,41.715553,26.575918,28.226137,0.107528776,27.0,0.0,89.091576,5659.0,188.0,13162.0
nonls_event_306,8.939085960388184,46.22321701049805,0,2078.3,33.63599,257.90573,1.130787,50.105087,9.0,33.63909,16.25582,28.112299,0.08695895,32.0,0.0,203.58333,5614.0,180.0,12917.0
nonls_event_307,9.028904914855957,45.91640853881836,0,973.6,32.912186,138.15591,1.0674239,34.049362,6.0,40.63641,25.314228,17.385649,0.11278361,23.0,84.0,133.38931,5317.0,126.0,12318.0
nonls_event_308,9.941449165344238,46.898006439208984,0,1969.8,33.58509,8.777474,1.2279147,45.87804,8.0,39.26558,14.8563795,20.975704,0.0966057,27.0,68.0,89.66048,5529.0,177.0,13062.0
nonls_event_309,7.322683334350586,46.329383850097656,0,2606.2,30.43419,76.378265,1.2564483,37.99324,9.0,43.397446,18.609314,28.476698,0.10712743,31.0,0.0,76.85542,5509.0,162.0,12702.0
nonls_event_310,8.991507530212402,46.473114013671875,0,2655.7,31.087362,335.8594,1.2678384,41.03653,9.0,38.26146,20.70201,30.55749,0.087872304,31.0,0.0,195.3634,5580.0,206.0,13215.0
